id;x;y;radius;label;id_image
20991089;2588.25;34084.75;10.145308974;1;M168191400LC_pyr.tif
20991063;1750.25;34201.75;85.7071021727;1;M168191400LC_pyr.tif
20991043;1702.25;34074.75;34.2062817641;1;M168191400LC_pyr.tif
20991019;3426.25;33666.75;34.7134865961;1;M168191400LC_pyr.tif
20990977;2103.25;33761.75;59.3289074437;1;M168191400LC_pyr.tif
20983461;2645.0;33528.5;12.8480378101;0;M183403129LC_pyr.tif
20983447;3268.0;33867.5;30.034485885;0;M183403129LC_pyr.tif
20983429;1783.0;33626.5;32.9335791816;0;M183403129LC_pyr.tif
20983415;1760.0;33953.5;24.2376233692;0;M183403129LC_pyr.tif
20983399;2146.0;34030.5;13.4028824776;0;M183403129LC_pyr.tif
20983383;2117.0;33793.5;15.3924325255;0;M183403129LC_pyr.tif
20983367;2435.0;33671.5;15.5805344038;0;M183403129LC_pyr.tif
20983351;3125.0;33843.5;27.3792152102;0;M183403129LC_pyr.tif
20983337;3122.0;33680.5;35.5973444662;0;M183403129LC_pyr.tif
20983307;2663.0;34059.5;39.2431569046;0;M183403129LC_pyr.tif
20983289;2359.0;34088.5;13.6896076051;1;M183403129LC_pyr.tif
20983265;1887.0;33862.5;7.94454489572;1;M183403129LC_pyr.tif
20983245;2670.0;33635.5;14.5492495206;1;M183403129LC_pyr.tif
20983227;3242.0;33983.5;20.9034804316;1;M183403129LC_pyr.tif
20983209;3082.0;34038.5;73.6417217925;1;M183403129LC_pyr.tif
20983187;2345.0;33869.5;21.1574249013;1;M183403129LC_pyr.tif
20983167;1988.0;33473.5;81.6455682593;1;M183403129LC_pyr.tif
20983145;1560.0;34083.5;23.3604122735;1;M183403129LC_pyr.tif
20983123;1679.0;33655.5;20.7870255955;1;M183403129LC_pyr.tif
20983087;2863.0;33585.5;43.3687750494;1;M183403129LC_pyr.tif
20983033;1197.0;28485.5;26.62402886;0;M183403129LC_pyr.tif
20983015;584.0;27892.5;21.8794199912;0;M183403129LC_pyr.tif
20983001;531.0;28074.5;32.8006330401;0;M183403129LC_pyr.tif
20982985;849.0;28098.5;33.5614982191;0;M183403129LC_pyr.tif
20982969;666.0;28274.5;32.8154314315;0;M183403129LC_pyr.tif
20982953;1036.0;28298.5;19.7079903514;0;M183403129LC_pyr.tif
20982937;1377.0;27908.5;18.1163497074;0;M183403129LC_pyr.tif
20982923;1699.0;27860.5;26.8961725135;0;M183403129LC_pyr.tif
20982909;1992.0;28130.5;32.7561977525;0;M183403129LC_pyr.tif
20982877;1751.0;28222.5;36.3530963848;0;M183403129LC_pyr.tif
20982863;1529.0;28179.5;18.5924809126;1;M183403129LC_pyr.tif
20982837;1065.0;27959.5;16.3112643694;1;M183403129LC_pyr.tif
20982813;440.0;27974.5;10.6587254623;1;M183403129LC_pyr.tif
20982793;709.0;27917.5;19.9528194946;1;M183403129LC_pyr.tif
20982777;1024.0;28081.5;13.7250270889;1;M183403129LC_pyr.tif
20982753;372.0;28295.5;14.2116339497;1;M183403129LC_pyr.tif
20982729;685.0;28036.5;14.3476335455;1;M183403129LC_pyr.tif
20982707;1643.0;28016.5;20.5048356881;1;M183403129LC_pyr.tif
20982687;882.0;27755.5;16.1617537502;1;M183403129LC_pyr.tif
20982649;709.0;28475.5;33.9069086726;1;M183403129LC_pyr.tif
20982557;1402.0;21630.5;16.2516251775;0;M183403129LC_pyr.tif
20982543;2438.0;21684.5;24.6940411314;0;M183403129LC_pyr.tif
20982527;1397.0;21285.5;23.6701086759;0;M183403129LC_pyr.tif
20982511;1733.0;21186.5;17.7371913163;0;M183403129LC_pyr.tif
20982495;2091.0;21232.5;40.5093894499;0;M183403129LC_pyr.tif
20982473;2805.0;21253.5;20.0982854751;0;M183403129LC_pyr.tif
20982457;2934.0;21650.5;34.8391340527;0;M183403129LC_pyr.tif
20982443;2725.0;21629.5;38.0369319446;0;M183403129LC_pyr.tif
20982427;2599.0;21332.5;38.4810813138;0;M183403129LC_pyr.tif
20982395;2123.0;21546.5;43.7699336167;0;M183403129LC_pyr.tif
20982367;2443.0;21522.5;50.3422473286;1;M183403129LC_pyr.tif
20982343;1719.0;21373.5;18.9289066036;1;M183403129LC_pyr.tif
20982323;1344.0;21603.5;15.5805344038;1;M183403129LC_pyr.tif
20982299;2828.0;21415.5;33.5614982191;1;M183403129LC_pyr.tif
20982273;2364.0;21169.5;13.7250270889;1;M183403129LC_pyr.tif
20982249;2175.0;21426.5;14.5492495206;1;M183403129LC_pyr.tif
20982227;2810.0;21773.5;21.633952132;1;M183403129LC_pyr.tif
20982207;1762.0;21698.5;86.815878548;1;M183403129LC_pyr.tif
20982183;2944.0;21197.5;56.4694970326;1;M183403129LC_pyr.tif
20982153;2248.0;21127.5;61.695768576;1;M183403129LC_pyr.tif
20982065;3788.0;13591.5;35.54274728;0;M183403129LC_pyr.tif
20982047;2893.0;13266.5;30.784865051;0;M183403129LC_pyr.tif
20982033;3241.0;13114.5;14.6490169718;0;M183403129LC_pyr.tif
20982019;3860.0;13098.5;14.7809927636;0;M183403129LC_pyr.tif
20982001;3520.0;13516.5;48.4852612507;0;M183403129LC_pyr.tif
20981985;3770.0;13392.5;34.3196417493;0;M183403129LC_pyr.tif
20981971;4415.0;13604.5;29.3972935186;0;M183403129LC_pyr.tif
20981955;4459.0;13387.5;33.7058494152;0;M183403129LC_pyr.tif
20981941;4267.0;13069.5;27.1834562046;0;M183403129LC_pyr.tif
20981913;3749.0;13261.5;20.3145314719;0;M183403129LC_pyr.tif
20981897;4024.0;12930.5;12.8480378101;1;M183403129LC_pyr.tif
20981871;4185.0;13391.5;14.7809927636;1;M183403129LC_pyr.tif
20981853;4045.0;13529.5;24.6349879393;1;M183403129LC_pyr.tif
20981831;3321.0;13511.5;9.75495753475;1;M183403129LC_pyr.tif
20981813;3959.0;13453.5;20.2906179481;1;M183403129LC_pyr.tif
20981787;3423.0;13216.5;14.5492495206;1;M183403129LC_pyr.tif
20981769;3593.0;13102.5;15.5805344038;1;M183403129LC_pyr.tif
20981749;3150.0;12901.5;13.2205218377;1;M183403129LC_pyr.tif
20981724;4317.0;13481.5;26.62402886;1;M183403129LC_pyr.tif
20981648;2855.60593927;13470.4216448;42.1903731463;1;M183403129LC_pyr.tif
20981590;1737.0;10607.5;79.0410814336;0;M183403129LC_pyr.tif
20981572;2271.0;10659.5;19.5099150695;0;M183403129LC_pyr.tif
20981558;1993.0;10810.5;27.8887213689;0;M183403129LC_pyr.tif
20981544;1816.0;10994.5;21.8794199912;0;M183403129LC_pyr.tif
20981530;2190.0;11005.5;34.1494606588;0;M183403129LC_pyr.tif
20981516;2456.0;10770.5;25.1228568439;0;M183403129LC_pyr.tif
20981500;3068.0;11125.5;29.578404293;0;M183403129LC_pyr.tif
20981486;2641.0;10619.5;16.9534543363;0;M183403129LC_pyr.tif
20981472;3118.0;10722.5;32.5331109497;0;M183403129LC_pyr.tif
20981440;2498.0;11061.5;28.7797396527;0;M183403129LC_pyr.tif
20981424;1415.0;10922.5;26.532694015;1;M183403129LC_pyr.tif
20981402;2864.0;10887.5;22.9198081404;1;M183403129LC_pyr.tif
20981382;1652.0;10706.5;14.1087739684;1;M183403129LC_pyr.tif
20981354;2692.0;11020.5;10.6587254623;1;M183403129LC_pyr.tif
20981330;2596.0;11067.5;21.8794199912;1;M183403129LC_pyr.tif
20981298;2282.0;10799.5;28.7290859208;1;M183403129LC_pyr.tif
20981266;2160.0;11113.5;23.4226791426;1;M183403129LC_pyr.tif
20981242;2039.0;10666.5;20.716838477;1;M183403129LC_pyr.tif
20981222;2784.0;10615.5;66.4907406233;1;M183403129LC_pyr.tif
20981199;3047.0;10897.5;56.4350958738;1;M183403129LC_pyr.tif
20981132;918.0;125.5;23.8539966171;0;M183403129LC_pyr.tif
20981118;1181.0;235.5;25.7903734623;0;M183403129LC_pyr.tif
20981102;2035.0;507.5;24.4768162369;0;M183403129LC_pyr.tif
20981084;434.0;707.5;39.8691232223;0;M183403129LC_pyr.tif
20981070;453.0;579.5;21.6114986209;0;M183403129LC_pyr.tif
20981056;1038.0;349.5;19.7079903514;0;M183403129LC_pyr.tif
20981038;1425.0;692.5;18.1163497074;0;M183403129LC_pyr.tif
20981024;1848.0;794.5;22.3405522659;0;M183403129LC_pyr.tif
20981008;1750.0;160.5;45.9348400526;0;M183403129LC_pyr.tif
20980978;1857.0;537.5;31.5481776726;0;M183403129LC_pyr.tif
20980960;1220.0;425.5;12.619271069;1;M183403129LC_pyr.tif
20980936;1747.0;374.5;10.4749405556;1;M183403129LC_pyr.tif
20980908;547.0;76.5;35.5973444662;1;M183403129LC_pyr.tif
20980888;535.0;242.5;22.9198081404;1;M183403129LC_pyr.tif
20980864;2102.0;606.5;11.5338056454;1;M183403129LC_pyr.tif
20980840;1208.0;800.5;13.4028824776;1;M183403129LC_pyr.tif
20980818;1883.0;239.5;13.6896076051;1;M183403129LC_pyr.tif
20980792;722.0;591.5;21.8794199912;1;M183403129LC_pyr.tif
20980774;1569.0;579.5;33.5614982191;1;M183403129LC_pyr.tif
20980736;1219.0;639.5;78.8873706557;1;M183403129LC_pyr.tif
20980642;2253.0;6485.5;78.7580217665;0;M183403129LC_pyr.tif
20980626;2920.0;6376.5;13.7250270889;0;M183403129LC_pyr.tif
20980608;2356.0;5859.5;29.5619855272;0;M183403129LC_pyr.tif
20980594;2574.0;5827.5;14.7809927636;0;M183403129LC_pyr.tif
20980577;2157.0;6059.5;32.5331109497;0;M183403129LC_pyr.tif
20980530;3218.0;6156.5;23.9960463426;0;M183403129LC_pyr.tif
20980514;3000.0;6107.5;27.2548039814;0;M183403129LC_pyr.tif
20980500;3738.0;6467.5;22.2316264475;0;M183403129LC_pyr.tif
20980486;3804.0;6233.5;29.7910248101;0;M183403129LC_pyr.tif
20980454;3402.0;5886.5;48.7946916891;0;M183403129LC_pyr.tif
20980432;2038.0;6259.5;15.5805344038;1;M183403129LC_pyr.tif
20980412;3696.0;6294.5;9.29624045631;1;M183403129LC_pyr.tif
20980388;3792.0;5903.5;32.5331109497;1;M183403129LC_pyr.tif
20980368;3622.0;6227.5;14.5492495206;1;M183403129LC_pyr.tif
20980344;3032.0;6534.5;11.5338056454;1;M183403129LC_pyr.tif
20980314;3605.0;6370.5;15.3924325255;1;M183403129LC_pyr.tif
20980290;3154.0;6381.5;16.9534543363;1;M183403129LC_pyr.tif
20980272;2845.0;5963.5;25.6203874569;1;M183403129LC_pyr.tif
20980254;2554.0;6147.5;225.748986242;1;M183403129LC_pyr.tif
20980202;3353.0;6347.5;89.6930106167;1;M183403129LC_pyr.tif
20980118;3288.0;22759.5;17.4334971101;0;M183403129LC_pyr.tif
20980100;3122.0;22806.5;22.5137374334;0;M183403129LC_pyr.tif
20980084;2025.0;22573.5;23.6906111558;0;M183403129LC_pyr.tif
20980068;1754.0;22746.5;23.7315629775;0;M183403129LC_pyr.tif
20980052;2014.0;22822.5;34.9504414738;0;M183403129LC_pyr.tif
20980036;1946.0;22455.5;29.9697563143;0;M183403129LC_pyr.tif
20980020;2358.0;22536.5;31.4248216668;0;M183403129LC_pyr.tif
20980006;2424.0;22826.5;29.2648726042;0;M183403129LC_pyr.tif
20979992;2991.0;22659.5;35.5973444662;0;M183403129LC_pyr.tif
20979958;2692.0;22606.5;67.5915116301;0;M183403129LC_pyr.tif
20979936;2594.0;22291.5;26.7695164397;1;M183403129LC_pyr.tif
20979900;1445.0;22212.5;16.8385143375;1;M183403129LC_pyr.tif
20979878;2838.0;22761.5;14.1087739684;1;M183403129LC_pyr.tif
20979856;2038.0;22740.5;11.4916343683;1;M183403129LC_pyr.tif
20979832;1842.0;22255.5;11.0171015314;1;M183403129LC_pyr.tif
20979804;1656.0;22279.5;49.9549935214;1;M183403129LC_pyr.tif
20979778;2194.0;22609.5;11.9066276732;1;M183403129LC_pyr.tif
20979760;1600.0;22876.5;20.7870255955;1;M183403129LC_pyr.tif
20979738;2918.0;22178.5;26.4410436754;1;M183403129LC_pyr.tif
20979702;3293.0;22469.5;34.3196417493;1;M183403129LC_pyr.tif
20979622;1225.0;30259.5;58.1969980824;0;M183403129LC_pyr.tif
20979608;1180.0;30105.5;28.1831152847;0;M183403129LC_pyr.tif
20979592;1281.0;29847.5;15.3292189832;0;M183403129LC_pyr.tif
20979574;1823.0;30256.5;17.4613239389;0;M183403129LC_pyr.tif
20979560;1494.0;30299.5;31.7323125689;0;M183403129LC_pyr.tif
20979544;1560.0;29953.5;19.9528194946;0;M183403129LC_pyr.tif
20979528;2137.0;29917.5;33.0513045943;0;M183403129LC_pyr.tif
20979514;2607.0;30404.5;21.2718520468;0;M183403129LC_pyr.tif
20979498;2488.0;30182.5;23.8336346872;0;M183403129LC_pyr.tif
20979471;2214.0;30156.5;29.3972935186;0;M183403129LC_pyr.tif
20979455;2011.0;30450.5;57.2889279635;1;M183403129LC_pyr.tif
20979435;2291.0;29792.5;37.1065400259;1;M183403129LC_pyr.tif
20979411;2694.0;29875.5;6.61026091886;1;M183403129LC_pyr.tif
20979389;1932.0;30315.5;15.423942144;1;M183403129LC_pyr.tif
20979361;1093.0;30162.5;9.29624045631;1;M183403129LC_pyr.tif
20979337;2474.0;29891.5;15.8890897914;1;M183403129LC_pyr.tif
20979311;1094.0;30365.5;10.6587254623;1;M183403129LC_pyr.tif
20979289;1822.0;29835.5;10.0491427376;1;M183403129LC_pyr.tif
20979267;1689.0;30286.5;15.0414708307;1;M183403129LC_pyr.tif
20979231;1731.0;30468.5;33.343799717;1;M183403129LC_pyr.tif
20979172;2167.0;26128.5;38.0369319446;0;M183403129LC_pyr.tif
20979125;2490.0;25887.5;23.0043833656;0;M183403129LC_pyr.tif
20979111;2501.0;26257.5;32.8154314315;0;M183403129LC_pyr.tif
20979095;2707.0;26535.5;18.3294905656;0;M183403129LC_pyr.tif
20979081;3227.0;26311.5;22.9198081404;0;M183403129LC_pyr.tif
20979067;3123.0;26078.5;26.0339494131;0;M183403129LC_pyr.tif
20979053;3361.0;26415.5;28.9814692689;0;M183403129LC_pyr.tif
20979035;3583.0;26343.5;18.9289066036;0;M183403129LC_pyr.tif
20979021;3919.0;25960.5;50.3615318523;0;M183403129LC_pyr.tif
20978991;3916.0;26317.5;56.6154687579;0;M183403129LC_pyr.tif
20978955;3151.0;26233.5;10.2878729972;1;M183403129LC_pyr.tif
20978911;2554.0;26569.5;12.1887188831;1;M183403129LC_pyr.tif
20978887;3587.0;26444.5;12.3470205657;1;M183403129LC_pyr.tif
20978865;3406.0;26226.5;11.0171015314;1;M183403129LC_pyr.tif
20978840;2460.0;26032.5;9.08493466045;1;M183403129LC_pyr.tif
20978821;4107.0;26409.5;7.69621626276;1;M183403129LC_pyr.tif
20978793;3545.0;26013.5;150.997806888;1;M183403129LC_pyr.tif
20978767;3277.0;26148.5;13.4028824776;1;M183403129LC_pyr.tif
20978749;2741.0;26109.5;12.8101937284;1;M183403129LC_pyr.tif
20978711;3790.0;26543.5;30.5950285128;1;M183403129LC_pyr.tif
20975373;893.5;38508.0;19.7079903514;0;M175218641RC_pyr.tif
20975359;1309.5;38354.0;44.6919692382;0;M175218641RC_pyr.tif
20975343;1157.5;38457.0;50.8699079771;0;M175218641RC_pyr.tif
20975329;1307.5;38837.0;47.3094403082;0;M175218641RC_pyr.tif
20975313;1660.5;38823.0;48.9536324738;0;M175218641RC_pyr.tif
20975299;1895.5;38501.0;26.532694015;0;M175218641RC_pyr.tif
20975283;2208.5;38560.0;13.2571946456;0;M175218641RC_pyr.tif
20975267;2167.5;38352.0;24.3375727555;0;M175218641RC_pyr.tif
20975253;2503.5;38333.0;39.2431569046;0;M175218641RC_pyr.tif
20975221;2169.5;38737.0;32.6225287389;0;M175218641RC_pyr.tif
20975205;1547.5;38868.0;9.29624045631;1;M175218641RC_pyr.tif
20975183;2619.5;38910.0;19.4351163977;1;M175218641RC_pyr.tif
20975165;2418.5;38427.0;21.8127481653;1;M175218641RC_pyr.tif
20975145;2336.5;38839.0;14.5492495206;1;M175218641RC_pyr.tif
20975125;2149.5;38231.0;8.47672716814;1;M175218641RC_pyr.tif
20975103;1157.5;38722.0;9.70505972653;1;M175218641RC_pyr.tif
20975085;1323.5;38635.0;21.1574249013;1;M175218641RC_pyr.tif
20975067;1698.5;38652.0;68.2989213176;1;M175218641RC_pyr.tif
20975049;1549.5;38516.0;64.5342650488;1;M175218641RC_pyr.tif
20975015;2505.5;38651.0;41.8185722954;1;M175218641RC_pyr.tif
20974943;1165.5;36828.0;35.3235146731;0;M175218641RC_pyr.tif
20974929;1256.5;37401.0;32.7561977525;0;M175218641RC_pyr.tif
20974915;1031.5;37155.0;19.4351163977;0;M175218641RC_pyr.tif
20974893;1620.5;36892.0;44.5287202966;0;M175218641RC_pyr.tif
20974879;1838.5;37046.0;21.3174509245;0;M175218641RC_pyr.tif
20974863;2375.5;36866.0;12.8480378101;0;M175218641RC_pyr.tif
20974847;2442.5;37400.0;13.4028824776;0;M175218641RC_pyr.tif
20974833;2316.5;37238.0;14.3476335455;0;M175218641RC_pyr.tif
20974819;2580.5;37038.0;19.6339462937;0;M175218641RC_pyr.tif
20974789;1481.5;37305.0;40.2086474327;0;M175218641RC_pyr.tif
20974769;1910.5;37279.0;10.2878729972;1;M175218641RC_pyr.tif
20974747;916.5;37270.0;24.1573661178;1;M175218641RC_pyr.tif
20974723;2622.5;37285.0;16.2516251775;1;M175218641RC_pyr.tif
20974705;2149.5;37491.0;27.3259654706;1;M175218641RC_pyr.tif
20974685;996.5;36981.0;16.2516251775;1;M175218641RC_pyr.tif
20974661;2103.5;36766.0;38.3293813225;1;M175218641RC_pyr.tif
20974643;1907.5;36941.0;60.4958264395;1;M175218641RC_pyr.tif
20974623;2384.5;37062.0;23.4226791426;1;M175218641RC_pyr.tif
20974605;1533.5;37037.0;20.0982854751;1;M175218641RC_pyr.tif
20974582;1290.5;36963.0;70.0743087164;1;M175218641RC_pyr.tif
20974455;2045.5;20989.0;41.1632883175;0;M175218641RC_pyr.tif
20974437;1126.5;20430.0;47.9920926851;0;M175218641RC_pyr.tif
20974421;1394.5;20487.0;52.927972034;0;M175218641RC_pyr.tif
20974391;1566.5;21088.0;32.1729547142;0;M175218641RC_pyr.tif
20974377;1433.5;20818.0;26.0339494131;0;M175218641RC_pyr.tif
20974359;1767.5;20570.0;158.505425464;0;M175218641RC_pyr.tif
20974345;2229.5;20681.0;16.041141962;0;M175218641RC_pyr.tif
20974331;2554.5;20611.0;104.009840991;0;M175218641RC_pyr.tif
20974315;2750.5;21003.0;85.2925757119;0;M175218641RC_pyr.tif
20974285;2196.5;21097.0;28.9814692689;0;M175218641RC_pyr.tif
20974261;2337.5;20875.0;33.9784272264;1;M175218641RC_pyr.tif
20974237;2559.5;20393.0;19.4101194531;1;M175218641RC_pyr.tif
20974221;2534.5;20886.0;28.4403440607;1;M175218641RC_pyr.tif
20974201;1879.5;20920.0;25.2385421381;1;M175218641RC_pyr.tif
20974181;2348.5;20518.0;15.5805344038;1;M175218641RC_pyr.tif
20974157;2032.5;20815.0;38.4810813138;1;M175218641RC_pyr.tif
20974135;1278.5;21107.0;35.3235146731;1;M175218641RC_pyr.tif
20974117;1539.5;20623.0;32.7561977525;1;M175218641RC_pyr.tif
20974097;2632.5;20818.0;33.1246705105;1;M175218641RC_pyr.tif
20974063;2062.5;20602.0;15.0091582889;1;M175218641RC_pyr.tif
20973977;2058.5;23760.0;16.041141962;0;M175218641RC_pyr.tif
20973961;2243.5;24116.0;15.5805344038;0;M175218641RC_pyr.tif
20973947;2016.5;24132.0;20.8802414245;0;M175218641RC_pyr.tif
20973933;1995.5;23972.0;26.4410436754;0;M175218641RC_pyr.tif
20973917;2297.5;23738.0;23.5054450512;0;M175218641RC_pyr.tif
20973901;2304.5;23926.0;15.5805344038;0;M175218641RC_pyr.tif
20973887;2684.5;24159.0;14.2116339497;0;M175218641RC_pyr.tif
20973873;3028.5;24171.0;22.1441000192;0;M175218641RC_pyr.tif
20973857;3466.5;23736.0;35.2822569039;0;M175218641RC_pyr.tif
20973828;2905.5;23975.0;16.9534543363;0;M175218641RC_pyr.tif
20973806;2401.5;23821.0;20.716838477;1;M175218641RC_pyr.tif
20973787;3657.5;23916.0;21.2718520468;1;M175218641RC_pyr.tif
20973717;2458.5;24079.0;15.0414708307;1;M175218641RC_pyr.tif
20973701;2636.5;23932.0;22.0342030629;1;M175218641RC_pyr.tif
20973683;3465.5;24047.0;22.9832687367;1;M175218641RC_pyr.tif
20973665;2100.5;23653.0;22.1441000192;1;M175218641RC_pyr.tif
20973647;2666.5;23840.0;41.8301805045;1;M175218641RC_pyr.tif
20973629;3150.5;23560.0;32.0974135094;1;M175218641RC_pyr.tif
20973615;2918.5;24259.0;40.0149863554;1;M175218641RC_pyr.tif
20973579;1837.5;23786.0;47.6672693743;1;M175218641RC_pyr.tif
20973506;2119.5;26473.0;15.5805344038;0;M175218641RC_pyr.tif
20973491;1962.5;26549.0;22.6856005187;0;M175218641RC_pyr.tif
20973475;1985.5;26728.0;33.4745887122;0;M175218641RC_pyr.tif
20973461;2140.5;26635.0;25.865564215;0;M175218641RC_pyr.tif
20973441;3247.5;26538.0;17.5445396157;0;M175218641RC_pyr.tif
20973427;2342.5;26625.0;20.5048356881;0;M175218641RC_pyr.tif
20973409;2763.5;26290.0;39.2431569046;0;M175218641RC_pyr.tif
20973393;1906.5;26123.0;155.833386476;0;M175218641RC_pyr.tif
20973375;3413.5;26157.0;18.9545381747;0;M175218641RC_pyr.tif
20973345;2377.5;26413.0;48.0830538774;0;M175218641RC_pyr.tif
20973327;3102.5;26224.0;54.6519309412;1;M175218641RC_pyr.tif
20973303;1700.5;26357.0;10.2878729972;1;M175218641RC_pyr.tif
20973275;3370.5;26536.0;22.0342030629;1;M175218641RC_pyr.tif
20973255;3384.5;26772.0;21.8794199912;1;M175218641RC_pyr.tif
20973235;1729.5;26680.0;23.0676112907;1;M175218641RC_pyr.tif
20973217;2575.5;26085.0;18.9545381747;1;M175218641RC_pyr.tif
20973191;2650.5;26627.0;24.8117258701;1;M175218641RC_pyr.tif
20973173;3240.5;26660.0;66.7530900271;1;M175218641RC_pyr.tif
20973159;3004.5;26514.0;24.3375727555;1;M175218641RC_pyr.tif
20973138;2432.5;26023.0;42.4179870303;1;M175218641RC_pyr.tif
20972909;388.5;30557.0;25.2385421381;0;M175218641RC_pyr.tif
20972891;693.5;30345.0;24.3973458446;0;M175218641RC_pyr.tif
20972877;445.5;30223.0;54.2775371844;0;M175218641RC_pyr.tif
20972861;569.5;30835.0;26.5143892912;0;M175218641RC_pyr.tif
20972845;870.5;30344.0;36.259488845;0;M175218641RC_pyr.tif
20972831;1265.5;30827.0;103.12854468;0;M175218641RC_pyr.tif
20972815;1334.5;30569.0;42.0962858439;0;M175218641RC_pyr.tif
20972799;1592.5;30327.0;35.8690838639;0;M175218641RC_pyr.tif
20972783;1889.5;30789.0;40.4494199285;0;M175218641RC_pyr.tif
20972749;1441.5;30826.0;66.2493410211;0;M175218641RC_pyr.tif
20972717;1791.5;30641.0;41.8301805045;1;M175218641RC_pyr.tif
20972697;1768.5;30891.0;24.2376233692;1;M175218641RC_pyr.tif
20972679;1959.5;30239.0;26.62402886;1;M175218641RC_pyr.tif
20972655;1302.5;30221.0;56.0899238537;1;M175218641RC_pyr.tif
20972635;926.5;30829.0;62.9576987991;1;M175218641RC_pyr.tif
20972617;1107.5;30637.0;26.1827160493;1;M175218641RC_pyr.tif
20972599;1724.5;30506.0;26.0898363098;1;M175218641RC_pyr.tif
20972577;512.5;30340.0;35.488066098;1;M175218641RC_pyr.tif
20972559;731.5;30640.0;62.0175729997;1;M175218641RC_pyr.tif
20972525;316.5;30514.0;47.7994950635;1;M175218641RC_pyr.tif
20972431;3121.5;32863.0;37.716480304;0;M175218641RC_pyr.tif
20972415;2050.5;33180.0;43.7366442721;0;M175218641RC_pyr.tif
20972399;2098.5;32949.0;25.1228568439;0;M175218641RC_pyr.tif
20972385;2532.5;33138.0;40.9859868976;0;M175218641RC_pyr.tif
20972367;1886.5;33565.0;27.8713072421;0;M175218641RC_pyr.tif
20972353;2421.5;33371.0;29.9697563143;0;M175218641RC_pyr.tif
20972337;2721.5;33446.0;47.9920926851;0;M175218641RC_pyr.tif
20972323;3055.5;33091.0;20.3145314719;0;M175218641RC_pyr.tif
20972307;3566.5;33070.0;39.2431569046;0;M175218641RC_pyr.tif
20972279;3261.5;33434.0;38.7827011965;0;M175218641RC_pyr.tif
20972263;2234.5;33064.0;19.1329977494;1;M175218641RC_pyr.tif
20972241;3466.5;33464.0;16.8385143375;1;M175218641RC_pyr.tif
20972219;2581.5;32833.0;17.2092627331;1;M175218641RC_pyr.tif
20972201;3224.5;32977.0;30.2278429414;1;M175218641RC_pyr.tif
20972183;3688.5;32876.0;18.5139760683;1;M175218641RC_pyr.tif
20972161;2235.5;33424.0;18.6966412846;1;M175218641RC_pyr.tif
20972143;1885.5;33217.0;37.0934536068;1;M175218641RC_pyr.tif
20972125;3498.5;33357.0;15.0414708307;1;M175218641RC_pyr.tif
20972107;2373.5;32987.0;29.2980339436;1;M175218641RC_pyr.tif
20972073;3037.5;33342.0;85.0874081873;1;M175218641RC_pyr.tif
20972013;2126.5;35450.0;27.6087773045;0;M175218641RC_pyr.tif
20971999;1700.5;35978.0;26.8961725135;0;M175218641RC_pyr.tif
20971978;2865.5;35861.0;25.4301815044;0;M175218641RC_pyr.tif
20971933;1452.5;35474.0;38.2659954989;0;M175218641RC_pyr.tif
20971915;2028.5;35722.0;23.2562636841;0;M175218641RC_pyr.tif
20971901;2118.5;35560.0;18.8260313494;0;M175218641RC_pyr.tif
20971887;2658.5;35976.0;92.5698803417;0;M175218641RC_pyr.tif
20971869;2350.5;35553.0;39.6370755043;0;M175218641RC_pyr.tif
20971855;2857.5;35448.0;31.7323125689;0;M175218641RC_pyr.tif
20971825;1920.5;35862.0;36.6722225913;0;M175218641RC_pyr.tif
20971803;1214.5;35837.0;14.7809927636;1;M175218641RC_pyr.tif
20971783;2176.5;35978.0;14.0051585591;1;M175218641RC_pyr.tif
20971763;2217.5;35704.0;22.2316264475;1;M175218641RC_pyr.tif
20971745;2589.5;35822.0;16.3112643694;1;M175218641RC_pyr.tif
20971723;1685.5;35653.0;55.4807056846;1;M175218641RC_pyr.tif
20971701;1447.5;35827.0;8.41925716877;1;M175218641RC_pyr.tif
20971683;1480.5;35997.0;22.5137374334;1;M175218641RC_pyr.tif
20971661;1658.5;35331.0;42.7486254489;1;M175218641RC_pyr.tif
20971641;2722.5;35715.0;29.7910248101;1;M175218641RC_pyr.tif
20971609;2436.5;35937.0;52.8820873509;1;M175218641RC_pyr.tif
20971555;2343.5;39914.0;34.4185254661;0;M175218641RC_pyr.tif
20971541;2145.5;40047.0;23.2562636841;0;M175218641RC_pyr.tif
20971527;2059.5;40447.0;47.5550989411;0;M175218641RC_pyr.tif
20971511;2016.5;40273.0;9.29624045631;0;M175218641RC_pyr.tif
20971495;2634.5;40036.0;28.7797396527;0;M175218641RC_pyr.tif
20971481;3207.5;40011.0;39.6615655132;0;M175218641RC_pyr.tif
20971465;2887.5;40375.0;32.3235075005;0;M175218641RC_pyr.tif
20971451;3211.5;40456.0;19.4351163977;0;M175218641RC_pyr.tif
20971435;3551.5;40513.0;31.5481776726;0;M175218641RC_pyr.tif
20971405;3195.5;40227.0;31.5481776726;0;M175218641RC_pyr.tif
20971386;3742.5;40199.0;11.4916343683;1;M175218641RC_pyr.tif
20971277;1877.5;39863.0;23.9758050515;1;M175218641RC_pyr.tif
20971253;3395.5;39932.0;37.041061697;1;M175218641RC_pyr.tif
20971233;3473.5;40389.0;44.6158607328;1;M175218641RC_pyr.tif
20971197;2521.5;40460.0;77.1952195933;1;M175218641RC_pyr.tif
